date,headline,source,sentiment
2025-08-05 07:00:00+00:00,"Instant View: India central bank holds rates as expected, flags US tariff risks",Reuters,-0.016456238925457
2025-12-05 08:00:00+00:00,"Instant View: India central bank cuts key rate, boosts liquidity",Reuters,0.3065741956233978
2025-09-11 07:00:00+00:00,India’s GDP faces large tariff hit,ING THINK economic and financial analysis | ING THINK,-0.8631886020302773
2025-11-24 08:00:00+00:00,"RBI chief says room for more interest rate cuts in India, timing up to panel",The Economic Times,0.7607794068753719
2025-12-03 08:00:00+00:00,"RBI's MPC begins deliberations, to take call on key interest rate on Friday",ETLegalWorld.com,-0.015722647309303284
2025-11-12 08:00:00+00:00,"India's inflation tanks to record low, boosting December rate-cut hopes",Reuters,0.7663127928972244
2025-07-30 07:00:00+00:00,India Interest Rate Cut Hopes Dim as Trump Talks High Tariffs,Bloomberg.com,-0.2433890700340271
2025-08-27 07:00:00+00:00,"Trump’s India tariffs take effect: Which sector will be hit, what’s exempt?",Al Jazeera,-0.06586433947086334
2025-11-24 08:00:00+00:00,"India's fiscal, monetary measures to boost investment and growth, RBI report says",Reuters,0.8445244431495667
2025-12-06 08:00:00+00:00,RBI Rate Cut Explained: Why India Is in a Rare Goldilocks Phase,Vajiram & Ravi,-0.54811717197299
2025-11-28 08:00:00+00:00,India economy grows at faster-than-expected 8.2% in September quarter even as tariffs bite,CNBC,0.92833954654634
2025-08-27 07:00:00+00:00,US Tariff on India: Navigating 50% Tariff Rate and Trade Rules,India Briefing,0.04408133216202259
2025-12-05 08:00:00+00:00,RBI goes back to cutting interest rates,FocusEconomics,-0.18418356776237488
2025-11-30 08:00:00+00:00,"India's stellar growth, low inflation raise questions over rate cuts",Reuters,0.23161695897579193
2025-12-05 08:00:00+00:00,India Central Bank Delivers Rate Cut to Boost Economy,The Wall Street Journal,0.5082247853279114
2025-08-20 07:00:00+00:00,Reserve Bank of India Says It Paused to Assess Tariff Impact on Economy,Bloomberg.com,0.006493996828794479
2025-12-05 08:00:00+00:00,India: RBI (Dec 2025) - No free lunch. USD/INR to rise modestly from here,MUFG Research,0.9272893201559782
2025-09-17 07:00:00+00:00,Indian economic growth outlook,S&P Global,0.2342798449099064
2025-10-13 07:00:00+00:00,"India Inflation Below RBI Target Again, Boosts Rate Cut Bets",Bloomberg.com,0.6579980850219727
2025-08-27 07:00:00+00:00,Where India stands in the group of five largest economies,EY,0.1684788428246975
2025-08-08 07:00:00+00:00,​Time for action: On the RBI pausing rate cuts,The Hindu,0.053219862282276154
2025-08-07 07:00:00+00:00,US-India relations at their ‘worst’ as Trump slaps 50 percent tariff,Al Jazeera,-0.8668805807828903
2025-08-12 07:00:00+00:00,"CONSUMER PRICE INDEX NUMBERS ON BASE 2012=100 FOR RURAL, URBAN AND COMBINED FOR THE MONTH OF JULY, 2025",PIB,-0.022128479555249214
2025-07-04 07:00:00+00:00,"India central bank's operations to keep overnight rates within policy corridor, analysts say",The Economic Times,0.1862064190208912
2025-09-30 07:00:00+00:00,VIEW India central bank keeps repo rate steady as widely expected,Reuters,0.0571548230946064
2025-12-05 08:00:00+00:00,"Rare goldilocks period: RBI Governor points to India’s high economic growth, low inflation phase",ddnews.gov.in,0.6965711135417223
2025-12-12 08:00:00+00:00,"India's inflation rises from record low, but economists see scope for another rate cut",Reuters,0.8514129370450974
2025-09-12 07:00:00+00:00,India’s Inflation Quickens for First Time in 10 Months,Bloomberg.com,0.8799983356148005
2025-12-05 08:00:00+00:00,RBI MPC meeting: Repo rate cut by 25 basis points to 5.25%,The Hindu,0.4841167777776718
2025-12-11 08:00:00+00:00,Is India’s 8.2% growth rate sustainable?,The Hindu,0.26933143101632595
2025-11-28 08:00:00+00:00,"India posts fastest growth in six quarters, cushions against trade strains",Reuters,0.9022240284830332
2025-12-12 08:00:00+00:00,What's behind India's low inflation rate?,India Today,-0.29917915910482407
2025-11-12 08:00:00+00:00,"CONSUMER PRICE INDEX NUMBERS ON BASE 2012=100 FOR RURAL, URBAN AND COMBINED FOR THE MONTH OF OCTOBER, 2025",PIB,-0.020812638103961945
2025-08-04 07:00:00+00:00,Will RBI cut rates? Most economists expect pause,The Times of India,-0.1860296130180359
2025-10-13 07:00:00+00:00,"India's retail inflation slows to eight-year low in September, leaving room for rate cut",Reuters,-0.9465791042894125
2025-12-12 08:00:00+00:00,"CONSUMER PRICE INDEX NUMBERS ON BASE 2012=100 FOR RURAL, URBAN AND COMBINED FOR THE MONTH OF NOVEMBER, 2025",PIB,-0.021441001445055008
2025-12-03 08:00:00+00:00,RBI monetary policy: Opinion split on lowering rates,Forbes India,-0.24911660701036453
2025-10-26 07:00:00+00:00,India Is Withstanding Tariffs To Remain The World’s Fastest-Growing Major Economy,Forbes,0.9233833663165569
2025-11-28 08:00:00+00:00,QUARTERLY ESTIMATES OF GROSS DOMESTIC PRODUCT FOR THE SECOND QUARTER (JULY-SEPTEMBER) OF 2025-26,PIB,-0.10135026276111603
2025-08-07 07:00:00+00:00,What RBI’s decision to not cut rates says about India and Trump tariffs,The Indian Express,-0.054540716111660004
2025-09-16 07:00:00+00:00,What Happens When Repo Rate Decreases? Impact on FDs,Airtel,-0.5813903752714396
2025-08-05 07:00:00+00:00,RBI likely to keep interest rates unchanged on August 6,Forbes India,0.08419205993413925
2025-12-19 08:00:00+00:00,India cenbank minutes flag scope for more easing as growth seen slowing next year,Reuters,0.595843955874443
2025-12-03 08:00:00+00:00,RBI’s MPC starts three-day meet; key rate decision on Friday,The Economic Times,-0.032267529517412186
2025-10-13 10:33:00+00:00,"CONSUMER PRICE INDEX NUMBERS ON BASE 2012=100 FOR RURAL, URBAN AND COMBINED FOR THE MONTH OF SEPTEMBER, 2025",PIB,-0.019009916111826897
2025-10-04 07:00:00+00:00,Building the Workforce: India Adds~17 Crore Jobs in 6 years,PIB,0.8596896789968014
2025-12-05 08:00:00+00:00,Why India's Sweet Spot Demanded A Bolder Rate Cut From RBI,Swarajyamag,0.13174043595790863
2025-09-22 07:00:00+00:00,Another 25 bps rate cut best possible option for RBI: SBI study,The Economic Times,0.10126564465463161
2025-09-23 07:00:00+00:00,"RBI economists back pause on rates as inflation cools, growth stays strong",The Economic Times,0.24796241521835327
2025-12-01 08:00:00+00:00,"RBI MPC 2025 ET Poll: Rate cut likely amid low inflation, high growth; tough call for Malhotra & co.",The Economic Times,0.6045389175415039
2025-08-29 07:00:00+00:00,QUARTERLY ESTIMATES OF GROSS DOMESTIC PRODUCT FOR THE FIRST QUARTER (APRIL-JUNE) OF 2025-26,PIB,-0.09851868264377117
2025-12-23 08:00:00+00:00,RBI Governor expects ‘long period of low policy rates’ for India,The Economic Times,-0.25067785382270813
2025-08-04 07:00:00+00:00,RBI MPC begins today: Will US tariffs trigger a rate cut?,India Today,-0.12517285346984863
2025-12-08 08:00:00+00:00,RBI MPC meet: What economic signals prompted the 25 basis points rate cut?,The Times of India,-0.0965423583984375
2025-07-04 07:00:00+00:00,"India liquidity surplus may not push growth in bank credit up, J.P. Morgan economists say",Reuters,0.7550186365842819
2025-10-14 07:00:00+00:00,India’s GDP to Grow Faster Than Expected Despite US Tariffs: IMF,News On AIR,0.8072621114552021
2025-12-03 08:00:00+00:00,Will RBI cut repo rate again? All eyes on December policy meeting; here's what experts say,The Times of India,-0.05366913974285126
2025-07-15 07:00:00+00:00,"RBI Governor on interest rates, Tesla’s India launch and Army’s pension portal problem -- Editor’s Picks from Moneycontrol",LinkedIn,0.0021445900201797485
2025-12-12 08:00:00+00:00,India fixed-income market defies dovish central bank as rates rise,Reuters,-0.6493363752961159
2025-10-07 07:00:00+00:00,"RBI may deliver one more rate cut in December, says report",The Economic Times,-0.4677077606320381
2025-09-03 07:00:00+00:00,India cuts consumption taxes to boost demand after Trump’s tariff blow,Al Jazeera,-0.557440459728241
2025-12-19 08:00:00+00:00,Japan hikes interest rates to 30-year-high,The Times of India,-0.16737204790115356
2025-11-18 08:00:00+00:00,Inflation at record low! Will your loan EMIs come down further? Explained,The Times of India,-0.9478535559028387
2025-09-16 07:00:00+00:00,"RBI may cut rates by 25 bps each in October, December MPC: Morgan Stanley",The Economic Times,-0.39603521302342415
2025-12-15 08:00:00+00:00,India bets on interest rate derivatives,LinkedIn,0.04505867883563042
2025-11-24 08:00:00+00:00,RBI faces delicate balancing act as markets bet on a December rate cut,The Economic Times,-0.7307621762156487
2025-08-04 07:00:00+00:00,IndiaPulse: India-US trade talks and tariffs – Delayed and denied?,MUFG Research,-0.7227506097406149
2025-12-05 08:00:00+00:00,"RBI rate cut helps India's Sensex, Nifty pare weekly losses after record highs",Reuters,-0.03725755214691162
